Country	date	total_cases	new_cases	new_cases_smoothed	total_cases_per_million	new_cases_per_million	new_cases_smoothed_per_million	ID
Belarus	2020-05-29	39858.0	902.0	926.7139999999999	4218.081	95.45700000000001	98.072	Q184
Belarus	2020-05-30	40764.0	906.0	923.0	4313.960999999999	95.88	97.679	Q184
Belarus	2020-05-31	41658.0	894.0	916.2860000000001	4408.571	94.61	96.96799999999999	Q184
Belarus	2020-06-01	42556.0	898.0	908.2860000000001	4503.604	95.03299999999999	96.12200000000001	Q184
Belarus	2020-06-02	43403.0	847.0	894.143	4593.24	89.63600000000001	94.625	Q184
Belarus	2020-06-03	44255.0	852.0	885.143	4683.405	90.165	93.67299999999999	Q184
Belarus	2020-06-04	45116.0	861.0	880.0	4774.523	91.118	93.12799999999999	Q184
Belarus	2020-06-05	45981.0	865.0	874.7139999999999	4866.064	91.541	92.569	Q184
Belarus	2020-06-06	46868.0	887.0	872.0	4959.933	93.869	92.28200000000001	Q184
Belarus	2020-06-07	47751.0	883.0	870.429	5053.379	93.446	92.115	Q184
Belarus	2020-06-08	48630.0	879.0	867.7139999999999	5146.402	93.023	91.82799999999999	Q184
Belarus	2020-06-09	49453.0	823.0	864.2860000000001	5233.498	87.096	91.465	Q184
Belarus	2020-06-10	50265.0	812.0	858.571	5319.43	85.932	90.861	Q184
Belarus	2020-06-11	51066.0	801.0	850.0	5404.198	84.76799999999999	89.954	Q184
Belarus	2020-06-12	51816.0	750.0	833.571	5483.569	79.37100000000001	88.215	Q184
Belarus	2020-06-13	52520.0	704.0	807.429	5558.071	74.503	85.448	Q184
Belarus	2020-06-14	53241.0	721.0	784.2860000000001	5634.3730000000005	76.30199999999999	82.999	Q184
Belarus	2020-06-15	53973.0	732.0	763.2860000000001	5711.839	77.46600000000001	80.777	Q184
Belarus	2020-06-16	54680.0	707.0	746.7139999999999	5786.659000000001	74.82	79.023	Q184
Belarus	2020-06-17	55369.0	689.0	729.143	5859.5740000000005	72.915	77.164	Q184
Belarus	2020-06-18	56032.0	663.0	709.429	5929.738	70.164	75.077	Q184
Belarus	2020-06-19	56657.0	625.0	691.571	5995.880999999999	66.142	73.187	Q184
Belarus	2020-06-20	57333.0	676.0	687.571	6067.42	71.54	72.764	Q184
Belarus	2020-06-21	57936.0	603.0	670.7139999999999	6131.234	63.81399999999999	70.98	Q184
Belarus	2020-06-22	58505.0	569.0	647.429	6191.45	60.216	68.516	Q184
Belarus	2020-06-23	59023.0	518.0	620.429	6246.269	54.818999999999996	65.65899999999999	Q184
Belarus	2020-06-24	59487.0	464.0	588.286	6295.3730000000005	49.104	62.257	Q184
Belarus	2020-06-25	59945.0	458.0	559.0	6343.842	48.468999999999994	59.158	Q184
Belarus	2020-06-26	60382.0	437.0	532.143	6390.089	46.247	56.315	Q184
Belarus	2020-06-27	60713.0	331.0	482.85699999999997	6425.118	35.029	51.1	Q184
Belarus	2020-06-28	61095.0	382.0	451.286	6465.544	40.426	47.75899999999999	Q184
Belarus	2020-06-29	61475.0	380.0	424.286	6505.758000000001	40.215	44.901	Q184
Belarus	2020-06-30	61790.0	315.0	395.286	6539.094	33.336	41.832	Q184
Belarus	2020-07-01	62118.0	328.0	375.85699999999997	6573.806	34.711	39.775999999999996	Q184
Belarus	2020-07-02	62424.0	306.0	354.14300000000003	6606.189	32.383	37.478	Q184
Belarus	2020-07-03	62698.0	274.0	330.85699999999997	6635.186	28.997	35.014	Q184
Belarus	2020-07-04	62997.0	299.0	326.286	6666.828	31.642	34.53	Q184
Belarus	2020-07-05	63270.0	273.0	310.714	6695.719	28.891	32.882	Q184
Belarus	2020-07-06	63554.0	284.0	297.0	6725.774	30.055	31.430999999999997	Q184
Belarus	2020-07-07	63804.0	250.0	287.714	6752.231	26.456999999999997	30.448	Q184
Belarus	2020-07-08	64003.0	199.0	269.286	6773.291	21.06	28.498	Q184
Belarus	2020-07-09	64224.0	221.0	257.143	6796.679	23.388	27.213	Q184
Belarus	2020-07-10	64411.0	187.0	244.71400000000003	6816.469	19.79	25.898000000000003	Q184
Belarus	2020-07-11	64604.0	193.0	229.571	6836.893	20.425	24.295	Q184
Belarus	2020-07-12	64767.0	163.0	213.857	6854.143	17.25	22.631999999999998	Q184
Belarus	2020-07-13	64932.0	165.0	196.857	6871.605	17.462	20.833000000000002	Q184
Belarus	2020-07-14	65114.0	182.0	187.143	6890.865	19.261	19.805	Q184
Belarus	2020-07-15	65269.0	155.0	180.857	6907.269	16.403	19.14	Q184
Belarus	2020-07-16	65443.0	174.0	174.143	6925.683000000001	18.414	18.429000000000002	Q184
Belarus	2020-07-17	65623.0	180.0	173.143	6944.732	19.049	18.323	Q184
Belarus	2020-07-18	65782.0	159.0	168.28599999999997	6961.558000000001	16.827	17.809	Q184
Belarus	2020-07-19	65953.0	171.0	169.429	6979.655	18.097	17.93	Q184
Belarus	2020-07-20	66095.0	142.0	166.143	6994.682	15.027999999999999	17.583	Q184
Belarus	2020-07-21	66213.0	118.0	157.0	7007.17	12.488	16.615	Q184
Belarus	2020-07-22	66348.0	135.0	154.143	7021.456999999999	14.287	16.313	Q184
Belarus	2020-07-23	66521.0	173.0	154.0	7039.765	18.308	16.297	Q184
Belarus	2020-07-24	66688.0	167.0	152.143	7057.438	17.673	16.101	Q184
Belarus	2020-07-25	66846.0	158.0	152.0	7074.159000000001	16.721	16.086	Q184
Belarus	2020-07-26	67002.0	156.0	149.857	7090.668000000001	16.509	15.859000000000002	Q184
Belarus	2020-07-27	67132.0	130.0	148.143	7104.4259999999995	13.758	15.677999999999999	Q184
Belarus	2020-07-28	67251.0	119.0	148.286	7117.019	12.593	15.693	Q184
Belarus	2020-07-29	67366.0	115.0	145.429	7129.189	12.17	15.39	Q184
Belarus	2020-07-30	67518.0	152.0	142.429	7145.275	16.086	15.073	Q184
Belarus	2020-07-31	67665.0	147.0	139.571	7160.831999999999	15.557	14.770999999999999	Q184
Belarus	2020-08-01	67808.0	143.0	137.429	7175.965	15.133	14.544	Q184
Belarus	2020-08-02	67946.0	138.0	134.857	7190.57	14.604000000000001	14.272	Q184
Belarus	2020-08-03	68067.0	121.0	133.571	7203.375	12.805	14.136	Q184
Belarus	2020-08-04	68166.0	99.0	130.714	7213.852	10.477	13.833	Q184
Belarus	2020-08-05	68250.0	84.0	126.286	7222.741	8.89	13.365	Q184
Belarus	2020-08-06	68376.0	126.0	122.571	7236.075	13.334000000000001	12.970999999999998	Q184
Belarus	2020-08-07	68503.0	127.0	119.714	7249.516	13.44	12.669	Q184
Belarus	2020-08-08	68614.0	111.0	115.14299999999999	7261.262	11.747	12.185	Q184
Belarus	2020-08-09	68738.0	124.0	113.14299999999999	7274.385	13.123	11.974	Q184
Belarus	2020-08-10	68850.0	112.0	111.85700000000001	7286.238	11.853	11.838	Q184
Belarus	2020-08-11	68947.0	97.0	111.571	7296.503000000001	10.265	11.807	Q184
Belarus	2020-08-12	69005.0	58.0	107.85700000000001	7302.641	6.138	11.414000000000001	Q184
Belarus	2020-08-13	69102.0	97.0	103.714	7312.906	10.265	10.975999999999999	Q184
Belarus	2020-08-14	69203.0	101.0	100.0	7323.595	10.689	10.583	Q184
Belarus	2020-08-15	69308.0	105.0	99.14299999999999	7334.706999999999	11.112	10.492	Q184
Belarus	2020-08-16	69424.0	116.0	98.0	7346.983	12.276	10.370999999999999	Q184
Belarus	2020-08-17	69516.0	92.0	95.14299999999999	7356.719	9.736	10.068999999999999	Q184
Belarus	2020-08-18	69589.0	73.0	91.714	7364.444	7.725	9.706	Q184
Belarus	2020-08-19	69673.0	84.0	95.429	7373.334	8.89	10.099	Q184
Belarus	2020-08-20	69801.0	128.0	99.85700000000001	7386.88	13.546	10.568	Q184
Belarus	2020-08-21	69950.0	149.0	106.714	7402.648	15.767999999999999	11.293	Q184
Belarus	2020-08-22	70111.0	161.0	114.714	7419.687	17.038	12.14	Q184
Belarus	2020-08-23	70285.0	174.0	123.0	7438.101	18.414	13.017000000000001	Q184
Belarus	2020-08-24	70468.0	183.0	136.0	7457.467	19.366	14.392999999999999	Q184
Belarus	2020-08-25	70645.0	177.0	150.857	7476.1990000000005	18.732	15.965	Q184
Belarus	2020-08-26	70727.0	82.0	150.571	7484.876	8.677999999999999	15.935	Q184
Belarus	2020-08-27	70974.0	247.0	167.571	7511.016	26.139	17.734	Q184
Belarus	2020-08-28	71165.0	191.0	173.571	7531.229	20.213	18.369	Q184
Belarus	2020-08-29	71346.0	181.0	176.429	7550.384	19.155	18.671	Q184
Belarus	2020-08-30	71523.0	177.0	176.857	7569.115	18.732	18.715999999999998	Q184
Belarus	2020-08-31	71687.0	164.0	174.143	7586.471	17.355999999999998	18.429000000000002	Q184
Belarus	2020-09-01	71843.0	156.0	171.143	7602.98	16.509	18.112000000000002	Q184
Belarus	2020-09-02	71962.0	119.0	176.429	7615.5740000000005	12.593	18.671	Q184
Belarus	2020-09-03	72141.0	179.0	166.71400000000003	7634.517	18.942999999999998	17.643	Q184
Belarus	2020-09-04	72302.0	161.0	162.429	7651.555	17.038	17.189	Q184
Belarus	2020-09-05	72485.0	183.0	162.714	7670.922	19.366	17.22	Q184
Belarus	2020-09-06	72663.0	178.0	162.857	7689.759	18.837	17.235	Q184
Belarus	2020-09-07	72859.0	196.0	167.429	7710.501	20.741999999999997	17.719	Q184
Belarus	2020-09-08	73031.0	172.0	169.71400000000003	7728.703	18.202	17.96	Q184
Belarus	2020-09-09	73208.0	177.0	178.0	7747.435	18.732	18.837	Q184
Belarus	2020-09-10	73402.0	194.0	180.143	7767.965999999999	20.531	19.064	Q184
Belarus	2020-09-11	73591.0	189.0	184.143	7787.967	20.000999999999998	19.487000000000002	Q184
Belarus	2020-09-12	73784.0	193.0	185.571	7808.392	20.425	19.639	Q184
Belarus	2020-09-13	73975.0	191.0	187.429	7828.605	20.213	19.835	Q184
Belarus	2020-09-14	74173.0	198.0	187.71400000000003	7849.559	20.954	19.865	Q184
Belarus	2020-09-15	74360.0	187.0	189.857	7869.348000000001	19.79	20.092	Q184
Belarus	2020-09-16	74552.0	192.0	192.0	7889.6669999999995	20.319000000000003	20.319000000000003	Q184
Belarus	2020-09-17	74763.0	211.0	194.429	7911.996999999999	22.33	20.576	Q184
Belarus	2020-09-18	74987.0	224.0	199.429	7935.701999999999	23.705	21.105	Q184
Belarus	2020-09-19	75230.0	243.0	206.571	7961.419	25.715999999999998	21.861	Q184
Belarus	2020-09-20	75461.0	231.0	212.28599999999997	7985.865	24.445999999999998	22.465999999999998	Q184
Belarus	2020-09-21	75674.0	213.0	214.429	8008.406	22.541	22.691999999999997	Q184
Belarus	2020-09-22	75898.0	224.0	219.71400000000003	8032.111999999999	23.705	23.252	Q184
Belarus	2020-09-23	76104.0	206.0	221.71400000000003	8053.911999999999	21.801	23.464000000000002	Q184
Belarus	2020-09-24	76357.0	253.0	227.71400000000003	8080.686	26.774	24.098000000000003	Q184
Belarus	2020-09-25	76651.0	294.0	237.71400000000003	8111.8	31.113000000000003	25.156999999999996	Q184
Belarus	2020-09-26	76957.0	306.0	246.71400000000003	8144.183000000001	32.383	26.109	Q184
Belarus	2020-09-27	77289.0	332.0	261.143	8179.318	35.135	27.636	Q184
Belarus	2020-09-28	77609.0	320.0	276.42900000000003	8213.183	33.865	29.254	Q184
Belarus	2020-09-29	77946.0	337.0	292.57099999999997	8248.847	35.664	30.962	Q184
Belarus	2020-09-30	78260.0	314.0	308.0	8282.077	33.23	32.595	Q184
Belarus	2020-10-01	78631.0	371.0	324.857	8321.339	39.262	34.379	Q184
Belarus	2020-10-02	79019.0	388.0	338.286	8362.4	41.06100000000001	35.8	Q184
Belarus	2020-10-03	79421.0	402.0	352.0	8404.943000000001	42.543	37.251	Q184
Belarus	2020-10-04	79852.0	431.0	366.14300000000003	8450.554	45.611999999999995	38.748000000000005	Q184
Belarus	2020-10-05	80295.0	443.0	383.714	8497.436	46.882	40.608000000000004	Q184
Belarus	2020-10-06	80696.0	401.0	392.85699999999997	8539.873	42.437	41.575	Q184
Belarus	2020-10-07	81090.0	394.0	404.286	8581.569	41.696000000000005	42.785	Q184
Belarus	2020-10-08	81505.0	415.0	410.57099999999997	8625.487	43.918	43.45	Q184
Belarus	2020-10-09	81982.0	477.0	423.286	8675.966999999999	50.48	44.795	Q184
Belarus	2020-10-10	82471.0	489.0	435.714	8727.716999999999	51.75	46.111000000000004	Q184
Belarus	2020-10-11	82471.0	0.0	374.14300000000003	8727.716999999999	0.0	39.595	Q184
Belarus	2020-10-12	83534.0	1063.0	462.714	8840.212	112.495	48.968	Q184
Belarus	2020-10-13	83998.0	464.0	471.714	8889.315999999999	49.104	49.92	Q184
Belarus	2020-10-14	84524.0	526.0	490.57099999999997	8944.981	55.665	51.916000000000004	Q184
Belarus	2020-10-15	85121.0	597.0	516.571	9008.16	63.178999999999995	54.668	Q184
Belarus	2020-10-16	85734.0	613.0	536.0	9073.033000000001	64.872	56.724	Q184
Belarus	2020-10-17	86392.0	658.0	560.143	9142.667	69.635	59.278999999999996	Q184
Belarus	2020-10-18	86392.0	0.0	560.143	9142.667	0.0	59.278999999999996	Q184
Belarus	2020-10-19	87698.0	1306.0	594.857	9280.878	138.211	62.952	Q184
Belarus	2020-10-20	88290.0	592.0	613.143	9343.528	62.65	64.888	Q184
Belarus	2020-10-21	88909.0	619.0	626.429	9409.036	65.507	66.294	Q184
Belarus	2020-10-22	89642.0	733.0	645.857	9486.608	77.572	68.35	Q184
Belarus	2020-10-23	90380.0	738.0	663.7139999999999	9564.708	78.101	70.23899999999999	Q184
Belarus	2020-10-24	91167.0	787.0	682.143	9647.995	83.286	72.19	Q184
Belarus	2020-10-25	91978.0	811.0	798.0	9733.821	85.82600000000001	84.45100000000001	Q184
Belarus	2020-10-26	92823.0	845.0	732.143	9823.246	89.42399999999999	77.48100000000001	Q184
Belarus	2020-10-27	93707.0	884.0	773.857	9916.796999999999	93.552	81.896	Q184
Belarus	2020-10-28	94609.0	902.0	814.2860000000001	10012.254	95.45700000000001	86.17399999999999	Q184
Belarus	2020-10-29	95545.0	936.0	843.2860000000001	10111.309000000001	99.055	89.243	Q184
Belarus	2020-10-30	96529.0	984.0	878.429	10215.443000000001	104.134	92.962	Q184
Belarus	2020-10-31	97499.0	970.0	904.571	10318.096	102.65299999999999	95.729	Q184
Belarus	2020-11-01	98482.0	983.0	929.143	10422.125	104.029	98.329	Q184
Belarus	2020-11-02	99459.0	977.0	948.0	10525.518	103.39399999999999	100.325	Q184
Belize	2020-03-24	1.0	1.0		2.515	2.515		Q242
Belize	2020-03-25	1.0	0.0		2.515	0.0		Q242
Belize	2020-03-26	2.0	1.0		5.03	2.515		Q242
Belize	2020-03-27	2.0	0.0		5.03	0.0		Q242
Belize	2020-03-28	2.0	0.0		5.03	0.0		Q242
Belize	2020-03-29	2.0	0.0		5.03	0.0		Q242
Belize	2020-03-30	2.0	0.0	0.28600000000000003	5.03	0.0	0.7190000000000001	Q242
Belize	2020-03-31	3.0	1.0	0.28600000000000003	7.545	2.515	0.7190000000000001	Q242
Belize	2020-04-01	3.0	0.0	0.28600000000000003	7.545	0.0	0.7190000000000001	Q242
Belize	2020-04-02	3.0	0.0	0.14300000000000002	7.545	0.0	0.359	Q242
Belize	2020-04-03	3.0	0.0	0.14300000000000002	7.545	0.0	0.359	Q242
Belize	2020-04-04	4.0	1.0	0.28600000000000003	10.06	2.515	0.7190000000000001	Q242
Belize	2020-04-05	4.0	0.0	0.28600000000000003	10.06	0.0	0.7190000000000001	Q242
Belize	2020-04-06	5.0	1.0	0.429	12.575	2.515	1.078	Q242
Belize	2020-04-07	7.0	2.0	0.5710000000000001	17.605	5.03	1.4369999999999998	Q242
Belize	2020-04-08	7.0	0.0	0.5710000000000001	17.605	0.0	1.4369999999999998	Q242
Belize	2020-04-09	8.0	1.0	0.7140000000000001	20.12	2.515	1.796	Q242
Belize	2020-04-10	9.0	1.0	0.857	22.635	2.515	2.156	Q242
Belize	2020-04-11	10.0	1.0	0.857	25.15	2.515	2.156	Q242
Belize	2020-04-12	13.0	3.0	1.286	32.694	7.545	3.234	Q242
Belize	2020-04-13	14.0	1.0	1.286	35.209	2.515	3.234	Q242
Belize	2020-04-14	18.0	4.0	1.571	45.269	10.06	3.952	Q242
Belize	2020-04-15	18.0	0.0	1.571	45.269	0.0	3.952	Q242
Belize	2020-04-16	18.0	0.0	1.429	45.269	0.0	3.593	Q242
Belize	2020-04-17	18.0	0.0	1.286	45.269	0.0	3.234	Q242
Belize	2020-04-18	18.0	0.0	1.143	45.269	0.0	2.8739999999999997	Q242
Belize	2020-04-19	18.0	0.0	0.7140000000000001	45.269	0.0	1.796	Q242
Belize	2020-04-20	18.0	0.0	0.5710000000000001	45.269	0.0	1.4369999999999998	Q242
Belize	2020-04-21	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-04-22	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-04-23	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-04-24	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-04-25	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-04-26	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-04-27	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-04-28	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-04-29	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-04-30	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-01	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-02	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-03	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-04	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-05	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-06	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-07	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-08	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-09	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-10	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-11	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-12	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-13	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-14	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-15	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-16	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-17	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-18	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-19	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-20	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-21	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-22	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-23	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-24	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-25	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-26	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-27	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-28	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-29	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-30	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-05-31	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-06-01	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-06-02	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-06-03	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-06-04	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-06-05	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-06-06	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-06-07	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-06-08	18.0	0.0	0.0	45.269	0.0	0.0	Q242
Belize	2020-06-09	19.0	1.0	0.14300000000000002	47.784	2.515	0.359	Q242
Belize	2020-06-10	20.0	1.0	0.28600000000000003	50.299	2.515	0.7190000000000001	Q242
Belize	2020-06-11	20.0	0.0	0.28600000000000003	50.299	0.0	0.7190000000000001	Q242
Belize	2020-06-12	20.0	0.0	0.28600000000000003	50.299	0.0	0.7190000000000001	Q242
Belize	2020-06-13	20.0	0.0	0.28600000000000003	50.299	0.0	0.7190000000000001	Q242
Belize	2020-06-14	20.0	0.0	0.28600000000000003	50.299	0.0	0.7190000000000001	Q242
Belize	2020-06-15	21.0	1.0	0.429	52.81399999999999	2.515	1.078	Q242
Belize	2020-06-16	21.0	0.0	0.28600000000000003	52.81399999999999	0.0	0.7190000000000001	Q242
Belize	2020-06-17	21.0	0.0	0.14300000000000002	52.81399999999999	0.0	0.359	Q242
Belize	2020-06-18	22.0	1.0	0.28600000000000003	55.32899999999999	2.515	0.7190000000000001	Q242
Belize	2020-06-19	22.0	0.0	0.28600000000000003	55.32899999999999	0.0	0.7190000000000001	Q242
Belize	2020-06-20	22.0	0.0	0.28600000000000003	55.32899999999999	0.0	0.7190000000000001	Q242
Belize	2020-06-21	22.0	0.0	0.28600000000000003	55.32899999999999	0.0	0.7190000000000001	Q242
Belize	2020-06-22	22.0	0.0	0.14300000000000002	55.32899999999999	0.0	0.359	Q242
Belize	2020-06-23	23.0	1.0	0.28600000000000003	57.843999999999994	2.515	0.7190000000000001	Q242
Belize	2020-06-24	23.0	0.0	0.28600000000000003	57.843999999999994	0.0	0.7190000000000001	Q242
Belize	2020-06-25	23.0	0.0	0.14300000000000002	57.843999999999994	0.0	0.359	Q242
Belize	2020-06-26	23.0	0.0	0.14300000000000002	57.843999999999994	0.0	0.359	Q242
Belize	2020-06-27	24.0	1.0	0.28600000000000003	60.358999999999995	2.515	0.7190000000000001	Q242
Belize	2020-06-28	24.0	0.0	0.28600000000000003	60.358999999999995	0.0	0.7190000000000001	Q242
Belize	2020-06-29	24.0	0.0	0.28600000000000003	60.358999999999995	0.0	0.7190000000000001	Q242
Belize	2020-06-30	24.0	0.0	0.14300000000000002	60.358999999999995	0.0	0.359	Q242
Belize	2020-07-01	28.0	4.0	0.7140000000000001	70.419	10.06	1.796	Q242
Belize	2020-07-02	28.0	0.0	0.7140000000000001	70.419	0.0	1.796	Q242
Belize	2020-07-03	28.0	0.0	0.7140000000000001	70.419	0.0	1.796	Q242
Belize	2020-07-04	30.0	2.0	0.857	75.449	5.03	2.156	Q242
Belize	2020-07-05	30.0	0.0	0.857	75.449	0.0	2.156	Q242
Belize	2020-07-06	30.0	0.0	0.857	75.449	0.0	2.156	Q242
Belize	2020-07-07	30.0	0.0	0.857	75.449	0.0	2.156	Q242
Belize	2020-07-08	30.0	0.0	0.28600000000000003	75.449	0.0	0.7190000000000001	Q242
Belize	2020-07-09	30.0	0.0	0.28600000000000003	75.449	0.0	0.7190000000000001	Q242
Belize	2020-07-10	33.0	3.0	0.7140000000000001	82.994	7.545	1.796	Q242
Belize	2020-07-11	37.0	4.0	1.0	93.053	10.06	2.515	Q242
Belize	2020-07-12	37.0	0.0	1.0	93.053	0.0	2.515	Q242
Belize	2020-07-13	37.0	0.0	1.0	93.053	0.0	2.515	Q242
Belize	2020-07-14	37.0	0.0	1.0	93.053	0.0	2.515	Q242
Belize	2020-07-15	39.0	2.0	1.286	98.083	5.03	3.234	Q242
Belize	2020-07-16	39.0	0.0	1.286	98.083	0.0	3.234	Q242
Belize	2020-07-17	40.0	1.0	1.0	100.598	2.515	2.515	Q242
Belize	2020-07-18	40.0	0.0	0.429	100.598	0.0	1.078	Q242
Belize	2020-07-19	40.0	0.0	0.429	100.598	0.0	1.078	Q242
Belize	2020-07-20	40.0	0.0	0.429	100.598	0.0	1.078	Q242
Belize	2020-07-21	42.0	2.0	0.7140000000000001	105.62799999999999	5.03	1.796	Q242
Belize	2020-07-22	43.0	1.0	0.5710000000000001	108.14299999999999	2.515	1.4369999999999998	Q242
Belize	2020-07-23	43.0	0.0	0.5710000000000001	108.14299999999999	0.0	1.4369999999999998	Q242
Belize	2020-07-24	47.0	4.0	1.0	118.20299999999999	10.06	2.515	Q242
Belize	2020-07-25	48.0	1.0	1.143	120.71799999999999	2.515	2.8739999999999997	Q242
Belize	2020-07-26	48.0	0.0	1.143	120.71799999999999	0.0	2.8739999999999997	Q242
Belize	2020-07-27	48.0	0.0	1.143	120.71799999999999	0.0	2.8739999999999997	Q242
Belize	2020-07-28	48.0	0.0	0.857	120.71799999999999	0.0	2.156	Q242
Belize	2020-07-29	48.0	0.0	0.7140000000000001	120.71799999999999	0.0	1.796	Q242
Belize	2020-07-30	48.0	0.0	0.7140000000000001	120.71799999999999	0.0	1.796	Q242
Belize	2020-07-31	48.0	0.0	0.14300000000000002	120.71799999999999	0.0	0.359	Q242
Belize	2020-08-01	48.0	0.0	0.0	120.71799999999999	0.0	0.0	Q242
Belize	2020-08-02	56.0	8.0	1.143	140.838	20.12	2.8739999999999997	Q242
Belize	2020-08-03	57.0	1.0	1.286	143.35299999999998	2.515	3.234	Q242
Belize	2020-08-04	57.0	0.0	1.286	143.35299999999998	0.0	3.234	Q242
Belize	2020-08-05	72.0	15.0	3.429	181.077	37.724000000000004	8.623	Q242
Belize	2020-08-06	86.0	14.0	5.428999999999999	216.28599999999997	35.209	13.652999999999999	Q242
Belize	2020-08-07	114.0	28.0	9.429	286.705	70.419	23.712	Q242
Belize	2020-08-08	146.0	32.0	14.0	367.184	80.479	35.209	Q242
Belize	2020-08-09	153.0	7.0	13.857000000000001	384.789	17.605	34.85	Q242
Belize	2020-08-10	154.0	1.0	13.857000000000001	387.30300000000005	2.515	34.85	Q242
Belize	2020-08-11	177.0	23.0	17.143	445.148	57.843999999999994	43.114	Q242
Belize	2020-08-12	210.0	33.0	19.714000000000002	528.141	82.994	49.581	Q242
Belize	2020-08-13	296.0	86.0	30.0	744.427	216.28599999999997	75.449	Q242
Belize	2020-08-14	356.0	60.0	34.571	895.325	150.89700000000002	86.946	Q242
Belize	2020-08-15	388.0	32.0	34.571	975.804	80.479	86.946	Q242
