Week Ending Date,State,Observed Number,Upper Bound Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate
2017-12-16,Connecticut,644,677,611,0,33,2017,4039,5309,0,0.1
2017-12-23,Connecticut,670,683,620,0,50,2017,4039,5309,0,0.1
2017-12-30,Connecticut,662,698,634,0,28,2017,4039,5309,0,0
2018-01-06,Connecticut,692,709,641,0,51,2018,4039,5309,0,0.1
2018-01-13,Connecticut,793,714,648,79,145,2018,4039,5309,0.1,0.2
2018-01-20,Connecticut,685,728,660,0,25,2018,4039,5309,0,0
2018-01-27,Connecticut,672,738,672,0,0,2018,4039,5309,0,0
2018-02-03,Connecticut,656,741,674,0,0,2018,4039,5309,0,0
2018-02-10,Connecticut,671,742,672,0,0,2018,4039,5309,0,0
2018-02-17,Connecticut,639,741,672,0,0,2018,4039,5309,0,0
2018-02-24,Connecticut,632,734,668,0,0,2018,4039,5309,0,0
2018-03-03,Connecticut,630,715,651,0,0,2018,4039,5309,0,0
2018-03-10,Connecticut,617,710,645,0,0,2018,4039,5309,0,0
2018-03-17,Connecticut,613,712,643,0,0,2018,4039,5309,0,0
2018-03-24,Connecticut,609,705,638,0,0,2018,4039,5309,0,0
2018-03-31,Connecticut,626,700,634,0,0,2018,4039,5309,0,0
2018-04-07,Connecticut,658,702,638,0,20,2018,4039,5309,0,0
2018-04-14,Connecticut,660,700,637,0,23,2018,4039,5309,0,0
2018-04-21,Connecticut,581,691,624,0,0,2018,4039,5309,0,0
2018-04-28,Connecticut,654,678,613,0,41,2018,4039,5309,0,0.1
2018-05-05,Connecticut,591,667,603,0,0,2018,4039,5309,0,0
2018-05-12,Connecticut,593,651,590,0,3,2018,4039,5309,0,0
2018-05-19,Connecticut,546,645,585,0,0,2018,4039,5309,0,0
2018-05-26,Connecticut,573,646,582,0,0,2018,4039,5309,0,0
2018-06-02,Connecticut,534,644,581,0,0,2018,4039,5309,0,0
2018-06-09,Connecticut,573,639,578,0,0,2018,4039,5309,0,0
2018-06-16,Connecticut,543,639,579,0,0,2018,4039,5309,0,0
2018-06-23,Connecticut,544,637,577,0,0,2018,4039,5309,0,0
2018-06-30,Connecticut,546,641,578,0,0,2018,4039,5309,0,0
2018-07-07,Connecticut,610,635,573,0,37,2018,4039,5309,0,0.1
2018-07-14,Connecticut,573,627,566,0,7,2018,4039,5309,0,0
2018-07-21,Connecticut,574,625,564,0,10,2018,4039,5309,0,0
2018-07-28,Connecticut,536,621,561,0,0,2018,4039,5309,0,0
2018-08-04,Connecticut,591,618,557,0,34,2018,4039,5309,0,0.1
2018-08-11,Connecticut,555,613,552,0,3,2018,4039,5309,0,0
2018-08-18,Connecticut,539,613,551,0,0,2018,4039,5309,0,0
2018-08-25,Connecticut,552,610,549,0,3,2018,4039,5309,0,0
2018-09-01,Connecticut,559,615,554,0,5,2018,4039,5309,0,0
2018-09-08,Connecticut,574,617,554,0,20,2018,4039,5309,0,0
2018-09-15,Connecticut,567,619,559,0,8,2018,4039,5309,0,0
2018-09-22,Connecticut,573,637,573,0,0,2018,4039,5309,0,0
2018-09-29,Connecticut,585,642,579,0,6,2018,4039,5309,0,0
2018-10-06,Connecticut,577,654,589,0,0,2018,4039,5309,0,0
2018-10-13,Connecticut,563,659,593,0,0,2018,4039,5309,0,0
2018-10-20,Connecticut,613,665,602,0,11,2018,4039,5309,0,0
2018-10-27,Connecticut,614,674,608,0,6,2018,4039,5309,0,0
2018-11-03,Connecticut,608,680,615,0,0,2018,4039,5309,0,0
2018-11-10,Connecticut,576,689,624,0,0,2018,4039,5309,0,0
2018-11-17,Connecticut,595,695,629,0,0,2018,4039,5309,0,0
2018-11-24,Connecticut,614,698,632,0,0,2018,4039,5309,0,0
2018-12-01,Connecticut,617,699,633,0,0,2018,4039,5309,0,0
2018-12-08,Connecticut,604,702,636,0,0,2018,4039,5309,0,0
2018-12-15,Connecticut,638,700,634,0,4,2018,4039,5309,0,0
2018-12-22,Connecticut,644,701,636,0,8,2018,4039,5309,0,0
2018-12-29,Connecticut,588,705,641,0,0,2018,4039,5309,0,0
2019-01-05,Connecticut,631,718,651,0,0,2019,4039,5309,0,0
2019-01-12,Connecticut,628,728,661,0,0,2019,4039,5309,0,0
2019-01-19,Connecticut,627,737,670,0,0,2019,4039,5309,0,0
2019-01-26,Connecticut,734,754,686,0,48,2019,4039,5309,0,0.1
2019-02-02,Connecticut,657,750,683,0,0,2019,4039,5309,0,0
2019-02-09,Connecticut,689,750,682,0,7,2019,4039,5309,0,0
2019-02-16,Connecticut,670,743,675,0,0,2019,4039,5309,0,0
2019-02-23,Connecticut,681,745,677,0,4,2019,4039,5309,0,0
2019-03-02,Connecticut,653,721,658,0,0,2019,4039,5309,0,0
2019-03-09,Connecticut,644,716,652,0,0,2019,4039,5309,0,0
2019-03-16,Connecticut,677,716,650,0,27,2019,4039,5309,0,0
2019-03-23,Connecticut,682,715,650,0,32,2019,4039,5309,0,0
2019-03-30,Connecticut,629,712,648,0,0,2019,4039,5309,0,0
2019-04-06,Connecticut,636,711,648,0,0,2019,4039,5309,0,0
2019-04-13,Connecticut,656,705,645,0,11,2019,4039,5309,0,0
2019-04-20,Connecticut,598,701,639,0,0,2019,4039,5309,0,0
2019-04-27,Connecticut,609,685,624,0,0,2019,4039,5309,0,0
2019-05-04,Connecticut,613,671,610,0,3,2019,4039,5309,0,0
2019-05-11,Connecticut,578,659,599,0,0,2019,4039,5309,0,0
2019-05-18,Connecticut,574,648,590,0,0,2019,4039,5309,0,0
2019-05-25,Connecticut,586,651,591,0,0,2019,4039,5309,0,0
2019-06-01,Connecticut,558,648,587,0,0,2019,4039,5309,0,0
2019-06-08,Connecticut,666,647,588,19,78,2019,4039,5309,0,0.1
2019-06-15,Connecticut,537,647,588,0,0,2019,4039,5309,0,0
2019-06-22,Connecticut,538,646,589,0,0,2019,4039,5309,0,0
2019-06-29,Connecticut,591,650,590,0,1,2019,4039,5309,0,0
2019-07-06,Connecticut,589,649,590,0,0,2019,4039,5309,0,0
2019-07-13,Connecticut,591,642,583,0,8,2019,4039,5309,0,0
2019-07-20,Connecticut,560,645,586,0,0,2019,4039,5309,0,0
2019-07-27,Connecticut,588,637,580,0,8,2019,4039,5309,0,0
2019-08-03,Connecticut,560,632,575,0,0,2019,4039,5309,0,0
2019-08-10,Connecticut,596,626,568,0,28,2019,4039,5309,0,0
2019-08-17,Connecticut,557,627,571,0,0,2019,4039,5309,0,0
2019-08-24,Connecticut,565,625,566,0,0,2019,4039,5309,0,0
2019-08-31,Connecticut,591,628,571,0,20,2019,4039,5309,0,0
2019-09-07,Connecticut,562,634,574,0,0,2019,4039,5309,0,0
2019-09-14,Connecticut,551,634,577,0,0,2019,4039,5309,0,0
2019-09-21,Connecticut,596,646,587,0,9,2019,4039,5309,0,0
2019-09-28,Connecticut,563,652,592,0,0,2019,4039,5309,0,0
2019-10-05,Connecticut,579,658,598,0,0,2019,4039,5309,0,0
2019-10-12,Connecticut,576,664,601,0,0,2019,4039,5309,0,0
2019-10-19,Connecticut,603,670,610,0,0,2019,4039,5309,0,0
2019-10-26,Connecticut,555,672,611,0,0,2019,4039,5309,0,0
2019-11-02,Connecticut,611,680,619,0,0,2019,4039,5309,0,0
2019-11-09,Connecticut,602,690,627,0,0,2019,4039,5309,0,0
2019-11-16,Connecticut,639,700,638,0,1,2019,4039,5309,0,0
2019-11-23,Connecticut,643,705,641,0,2,2019,4039,5309,0,0
2019-11-30,Connecticut,657,712,646,0,11,2019,4039,5309,0,0
2019-12-07,Connecticut,625,713,649,0,0,2019,4039,5309,0,0
2019-12-14,Connecticut,642,711,648,0,0,2019,4039,5309,0,0
2019-12-21,Connecticut,647,712,649,0,0,2019,4039,5309,0,0
2019-12-28,Connecticut,625,716,653,0,0,2019,4039,5309,0,0
2020-01-04,Connecticut,632,725,659,0,0,2020,4039,5309,0,0
2020-01-11,Connecticut,630,733,668,0,0,2020,4039,5309,0,0
2020-01-18,Connecticut,639,734,673,0,0,2020,4039,5309,0,0
2020-01-25,Connecticut,652,744,683,0,0,2020,4039,5309,0,0
2020-02-01,Connecticut,681,744,682,0,0,2020,4039,5309,0,0
2020-02-08,Connecticut,647,743,680,0,0,2020,4039,5309,0,0
2020-02-15,Connecticut,634,725,665,0,0,2020,4039,5309,0,0
2020-02-22,Connecticut,649,726,664,0,0,2020,4039,5309,0,0
2020-02-29,Connecticut,632,711,653,0,0,2020,4039,5309,0,0
2020-03-07,Connecticut,623,708,651,0,0,2020,4039,5309,0,0
2020-03-14,Connecticut,626,704,645,0,0,2020,4039,5309,0,0
2020-03-21,Connecticut,660,703,641,0,19,2020,4039,5309,0,0
2020-03-28,Connecticut,739,704,645,35,94,2020,4039,5309,0,0.1
2020-04-04,Connecticut,878,697,638,181,240,2020,4039,5309,0.3,0.4
2020-04-11,Connecticut,1252,694,638,558,614,2020,4039,5309,0.8,1
2020-04-18,Connecticut,1377,688,633,689,744,2020,4039,5309,1,1.2
2020-04-25,Connecticut,1331,679,621,652,710,2020,4039,5309,1,1.1
2020-05-02,Connecticut,1164,659,603,505,561,2020,4039,5309,0.8,0.9
2020-05-09,Connecticut,1051,653,598,398,453,2020,4039,5309,0.6,0.8
2020-05-16,Connecticut,947,634,582,313,365,2020,4039,5309,0.5,0.6
2020-05-23,Connecticut,816,629,578,187,238,2020,4039,5309,0.3,0.4
2020-05-30,Connecticut,754,629,575,125,179,2020,4039,5309,0.2,0.3
2020-06-06,Connecticut,665,627,574,38,91,2020,4039,5309,0.1,0.2
2020-06-13,Connecticut,640,630,576,10,64,2020,4039,5309,0,0.1
2020-06-20,Connecticut,594,634,581,0,13,2020,4039,5309,0,0
2020-06-27,Connecticut,620,628,577,0,43,2020,4039,5309,0,0.1
2020-07-04,Connecticut,598,635,580,0,18,2020,4039,5309,0,0
2020-07-11,Connecticut,708,634,581,74,127,2020,4039,5309,0.1,0.2
2020-07-18,Connecticut,667,630,575,37,92,2020,4039,5309,0.1,0.2
2020-07-25,Connecticut,689,625,571,64,118,2020,4039,5309,0.1,0.2
2020-08-01,Connecticut,642,616,565,26,77,2020,4039,5309,0,0.1
2020-08-08,Connecticut,683,616,563,67,120,2020,4039,5309,0.1,0.2
2020-08-15,Connecticut,655,616,562,39,93,2020,4039,5309,0.1,0.2
2020-08-22,Connecticut,633,613,561,20,72,2020,4039,5309,0,0.1
2020-08-29,Connecticut,598,607,557,0,41,2020,4039,5309,0,0.1
2020-09-05,Connecticut,615,615,565,0,50,2020,4039,5309,0,0.1
2020-09-12,Connecticut,639,618,567,21,72,2020,4039,5309,0,0.1
2020-09-19,Connecticut,507,617,568,0,0,2020,4039,5309,0,0
2020-09-26,Connecticut,378,627,576,0,0,2020,4039,5309,0,0
2020-10-03,Connecticut,,633,582,0,0,2020,4039,5309,0,0
2020-10-10,Connecticut,,633,582,0,0,2020,4039,5309,0,0
2020-10-17,Connecticut,,636,585,0,0,2020,4039,5309,0,0
2017-01-14,Delaware,212,219,191,0,21,2017,455,1245,0,0.1
2017-01-21,Delaware,207,219,191,0,16,2017,455,1245,0,0.1
2017-01-28,Delaware,194,216,188,0,6,2017,455,1245,0,0
2017-02-04,Delaware,191,217,189,0,2,2017,455,1245,0,0
2017-02-11,Delaware,195,215,187,0,8,2017,455,1245,0,0
2017-02-18,Delaware,181,210,183,0,0,2017,455,1245,0,0
2017-02-25,Delaware,178,212,184,0,0,2017,455,1245,0,0
2017-03-04,Delaware,178,211,183,0,0,2017,455,1245,0,0
2017-03-11,Delaware,147,210,182,0,0,2017,455,1245,0,0
2017-03-18,Delaware,203,212,185,0,18,2017,455,1245,0,0.1
2017-03-25,Delaware,196,213,185,0,11,2017,455,1245,0,0.1
2017-04-01,Delaware,209,209,182,0,27,2017,455,1245,0,0.1
2017-04-08,Delaware,170,209,182,0,0,2017,455,1245,0,0
2017-04-15,Delaware,178,207,180,0,0,2017,455,1245,0,0
2017-04-22,Delaware,203,204,177,0,26,2017,455,1245,0,0.1
2017-04-29,Delaware,167,203,176,0,0,2017,455,1245,0,0
2017-05-06,Delaware,161,200,173,0,0,2017,455,1245,0,0
2017-05-13,Delaware,160,196,169,0,0,2017,455,1245,0,0
2017-05-20,Delaware,155,193,166,0,0,2017,455,1245,0,0
2017-05-27,Delaware,143,192,166,0,0,2017,455,1245,0,0
2017-06-03,Delaware,145,193,167,0,0,2017,455,1245,0,0
2017-06-10,Delaware,159,194,168,0,0,2017,455,1245,0,0
2017-06-17,Delaware,147,192,165,0,0,2017,455,1245,0,0
2017-06-24,Delaware,155,194,167,0,0,2017,455,1245,0,0
2017-07-01,Delaware,171,192,165,0,6,2017,455,1245,0,0
2017-07-08,Delaware,157,189,163,0,0,2017,455,1245,0,0
2017-07-15,Delaware,161,188,162,0,0,2017,455,1245,0,0
2017-07-22,Delaware,167,188,162,0,5,2017,455,1245,0,0
2017-07-29,Delaware,173,188,162,0,11,2017,455,1245,0,0.1
2017-08-05,Delaware,154,188,162,0,0,2017,455,1245,0,0
2017-08-12,Delaware,163,188,162,0,1,2017,455,1245,0,0
2017-08-19,Delaware,158,192,166,0,0,2017,455,1245,0,0
2017-08-26,Delaware,170,199,173,0,0,2017,455,1245,0,0
2017-09-02,Delaware,159,195,169,0,0,2017,455,1245,0,0
2017-09-09,Delaware,171,197,170,0,1,2017,455,1245,0,0
2017-09-16,Delaware,153,198,171,0,0,2017,455,1245,0,0
2017-09-23,Delaware,155,200,173,0,0,2017,455,1245,0,0
2017-09-30,Delaware,170,199,173,0,0,2017,455,1245,0,0
2017-10-07,Delaware,167,204,177,0,0,2017,455,1245,0,0
2017-10-14,Delaware,178,205,178,0,0,2017,455,1245,0,0
2017-10-21,Delaware,155,206,178,0,0,2017,455,1245,0,0
2017-10-28,Delaware,155,206,179,0,0,2017,455,1245,0,0
2017-11-04,Delaware,175,209,182,0,0,2017,455,1245,0,0
2017-11-11,Delaware,167,207,179,0,0,2017,455,1245,0,0
2017-11-18,Delaware,199,207,180,0,19,2017,455,1245,0,0.1
2017-11-25,Delaware,204,209,181,0,23,2017,455,1245,0,0.1
2017-12-02,Delaware,193,212,184,0,9,2017,455,1245,0,0
2017-12-09,Delaware,199,210,182,0,17,2017,455,1245,0,0.1
2017-12-16,Delaware,196,210,183,0,13,2017,455,1245,0,0.1
2017-12-23,Delaware,219,215,187,4,32,2017,455,1245,0,0.2
2017-12-30,Delaware,181,221,192,0,0,2017,455,1245,0,0
2018-01-06,Delaware,221,226,197,0,24,2018,455,1245,0,0.1
2018-01-13,Delaware,188,232,203,0,0,2018,455,1245,0,0
2018-01-20,Delaware,207,234,205,0,2,2018,455,1245,0,0
2018-01-27,Delaware,210,231,202,0,8,2018,455,1245,0,0
2018-02-03,Delaware,172,228,199,0,0,2018,455,1245,0,0
2018-02-10,Delaware,184,224,195,0,0,2018,455,1245,0,0
2018-02-17,Delaware,216,219,191,0,25,2018,455,1245,0,0.1
2018-02-24,Delaware,215,215,187,0,28,2018,455,1245,0,0.1
2018-03-03,Delaware,190,216,188,0,2,2018,455,1245,0,0
2018-03-10,Delaware,201,216,188,0,13,2018,455,1245,0,0.1
2018-03-17,Delaware,169,218,190,0,0,2018,455,1245,0,0
2018-03-24,Delaware,193,217,189,0,4,2018,455,1245,0,0
2018-03-31,Delaware,212,215,187,0,25,2018,455,1245,0,0.1
2018-04-07,Delaware,179,214,186,0,0,2018,455,1245,0,0
2018-04-14,Delaware,212,212,184,0,28,2018,455,1245,0,0.2
2018-04-21,Delaware,188,205,178,0,10,2018,455,1245,0,0.1
2018-04-28,Delaware,167,206,179,0,0,2018,455,1245,0,0
2018-05-05,Delaware,164,201,174,0,0,2018,455,1245,0,0
2018-05-12,Delaware,172,197,170,0,2,2018,455,1245,0,0
2018-05-19,Delaware,178,196,169,0,9,2018,455,1245,0,0.1
2018-05-26,Delaware,188,194,168,0,20,2018,455,1245,0,0.1
2018-06-02,Delaware,153,193,166,0,0,2018,455,1245,0,0
2018-06-09,Delaware,190,194,168,0,22,2018,455,1245,0,0.1
2018-06-16,Delaware,165,194,167,0,0,2018,455,1245,0,0
2018-06-23,Delaware,173,195,168,0,5,2018,455,1245,0,0
2018-06-30,Delaware,181,195,168,0,13,2018,455,1245,0,0.1
2018-07-07,Delaware,190,193,167,0,23,2018,455,1245,0,0.1
2018-07-14,Delaware,156,193,166,0,0,2018,455,1245,0,0
2018-07-21,Delaware,198,191,164,7,34,2018,455,1245,0,0.2
2018-07-28,Delaware,160,191,165,0,0,2018,455,1245,0,0
2018-08-04,Delaware,154,191,165,0,0,2018,455,1245,0,0
2018-08-11,Delaware,191,189,163,2,28,2018,455,1245,0,0.2
2018-08-18,Delaware,154,189,163,0,0,2018,455,1245,0,0
2018-08-25,Delaware,189,194,168,0,21,2018,455,1245,0,0.1
2018-09-01,Delaware,177,195,169,0,8,2018,455,1245,0,0
2018-09-08,Delaware,156,195,169,0,0,2018,455,1245,0,0
2018-09-15,Delaware,161,198,171,0,0,2018,455,1245,0,0
2018-09-22,Delaware,160,199,172,0,0,2018,455,1245,0,0
2018-09-29,Delaware,178,200,173,0,5,2018,455,1245,0,0
2018-10-06,Delaware,170,204,175,0,0,2018,455,1245,0,0
2018-10-13,Delaware,185,204,176,0,9,2018,455,1245,0,0.1
2018-10-20,Delaware,175,206,178,0,0,2018,455,1245,0,0
2018-10-27,Delaware,165,206,178,0,0,2018,455,1245,0,0
2018-11-03,Delaware,168,210,182,0,0,2018,455,1245,0,0
2018-11-10,Delaware,193,213,185,0,8,2018,455,1245,0,0
2018-11-17,Delaware,219,216,186,3,33,2018,455,1245,0,0.2
2018-11-24,Delaware,171,216,187,0,0,2018,455,1245,0,0
2018-12-01,Delaware,169,219,190,0,0,2018,455,1245,0,0
2018-12-08,Delaware,161,222,192,0,0,2018,455,1245,0,0
2018-12-15,Delaware,186,221,191,0,0,2018,455,1245,0,0
2018-12-22,Delaware,185,226,195,0,0,2018,455,1245,0,0
2018-12-29,Delaware,205,229,199,0,6,2018,455,1245,0,0
2019-01-05,Delaware,185,237,206,0,0,2019,455,1245,0,0
2019-01-12,Delaware,195,240,208,0,0,2019,455,1245,0,0
2019-01-19,Delaware,199,242,211,0,0,2019,455,1245,0,0
2019-01-26,Delaware,186,243,210,0,0,2019,455,1245,0,0
2019-02-02,Delaware,190,240,209,0,0,2019,455,1245,0,0
2019-02-09,Delaware,182,237,206,0,0,2019,455,1245,0,0
2019-02-16,Delaware,194,235,203,0,0,2019,455,1245,0,0
2019-02-23,Delaware,187,229,199,0,0,2019,455,1245,0,0
2019-03-02,Delaware,174,232,201,0,0,2019,455,1245,0,0
2019-03-09,Delaware,207,231,200,0,7,2019,455,1245,0,0
2019-03-16,Delaware,184,232,202,0,0,2019,455,1245,0,0
2019-03-23,Delaware,177,233,202,0,0,2019,455,1245,0,0
2019-03-30,Delaware,185,233,203,0,0,2019,455,1245,0,0
2019-04-06,Delaware,163,232,202,0,0,2019,455,1245,0,0
2019-04-13,Delaware,147,228,198,0,0,2019,455,1245,0,0
2019-04-20,Delaware,183,220,191,0,0,2019,455,1245,0,0
2019-04-27,Delaware,165,221,191,0,0,2019,455,1245,0,0
2019-05-04,Delaware,149,215,186,0,0,2019,455,1245,0,0
2019-05-11,Delaware,159,210,181,0,0,2019,455,1245,0,0
2019-05-18,Delaware,163,209,179,0,0,2019,455,1245,0,0
2019-05-25,Delaware,181,210,180,0,1,2019,455,1245,0,0
2019-06-01,Delaware,195,208,178,0,17,2019,455,1245,0,0.1
2019-06-08,Delaware,158,208,179,0,0,2019,455,1245,0,0
2019-06-15,Delaware,172,208,179,0,0,2019,455,1245,0,0
2019-06-22,Delaware,177,212,182,0,0,2019,455,1245,0,0
2019-06-29,Delaware,163,209,180,0,0,2019,455,1245,0,0
2019-07-06,Delaware,192,213,183,0,9,2019,455,1245,0,0
2019-07-13,Delaware,180,212,184,0,0,2019,455,1245,0,0
2019-07-20,Delaware,182,208,179,0,3,2019,455,1245,0,0
2019-07-27,Delaware,156,208,179,0,0,2019,455,1245,0,0
2019-08-03,Delaware,164,209,180,0,0,2019,455,1245,0,0
2019-08-10,Delaware,185,206,177,0,8,2019,455,1245,0,0
2019-08-17,Delaware,192,207,178,0,14,2019,455,1245,0,0.1
2019-08-24,Delaware,158,214,184,0,0,2019,455,1245,0,0
2019-08-31,Delaware,176,212,182,0,0,2019,455,1245,0,0
2019-09-07,Delaware,175,212,182,0,0,2019,455,1245,0,0
2019-09-14,Delaware,190,212,182,0,8,2019,455,1245,0,0
2019-09-21,Delaware,179,212,181,0,0,2019,455,1245,0,0
2019-09-28,Delaware,183,211,181,0,2,2019,455,1245,0,0
2019-10-05,Delaware,178,214,183,0,0,2019,455,1245,0,0
2019-10-12,Delaware,170,214,184,0,0,2019,455,1245,0,0
2019-10-19,Delaware,163,215,184,0,0,2019,455,1245,0,0
2019-10-26,Delaware,170,217,186,0,0,2019,455,1245,0,0
2019-11-02,Delaware,160,222,191,0,0,2019,455,1245,0,0
2019-11-09,Delaware,165,223,191,0,0,2019,455,1245,0,0
2019-11-16,Delaware,172,225,193,0,0,2019,455,1245,0,0
2019-11-23,Delaware,172,225,193,0,0,2019,455,1245,0,0
2019-11-30,Delaware,180,225,193,0,0,2019,455,1245,0,0
2019-12-07,Delaware,203,220,189,0,14,2019,455,1245,0,0.1
2019-12-14,Delaware,202,224,191,0,11,2019,455,1245,0,0.1
2019-12-21,Delaware,179,227,195,0,0,2019,455,1245,0,0
2019-12-28,Delaware,185,231,199,0,0,2019,455,1245,0,0
2020-01-04,Delaware,199,235,202,0,0,2020,455,1245,0,0
2020-01-11,Delaware,193,235,203,0,0,2020,455,1245,0,0
2020-01-18,Delaware,190,234,202,0,0,2020,455,1245,0,0
2020-01-25,Delaware,190,231,199,0,0,2020,455,1245,0,0
2020-02-01,Delaware,183,228,197,0,0,2020,455,1245,0,0
2020-02-08,Delaware,191,225,194,0,0,2020,455,1245,0,0
2020-02-15,Delaware,202,222,190,0,12,2020,455,1245,0,0.1
2020-02-22,Delaware,194,220,189,0,5,2020,455,1245,0,0
2020-02-29,Delaware,164,220,189,0,0,2020,455,1245,0,0
2020-03-07,Delaware,200,220,188,0,12,2020,455,1245,0,0.1
2020-03-14,Delaware,189,221,189,0,0,2020,455,1245,0,0
2020-03-21,Delaware,221,221,190,0,31,2020,455,1245,0,0.2
2020-03-28,Delaware,188,219,187,0,1,2020,455,1245,0,0
2020-04-04,Delaware,214,221,189,0,25,2020,455,1245,0,0.1
2020-04-11,Delaware,219,217,186,2,33,2020,455,1245,0,0.2
2020-04-18,Delaware,227,210,179,17,48,2020,455,1245,0.1,0.3
2020-04-25,Delaware,285,201,172,84,113,2020,455,1245,0.4,0.7
2020-05-02,Delaware,250,204,174,46,76,2020,455,1245,0.2,0.4
2020-05-09,Delaware,277,199,169,78,108,2020,455,1245,0.4,0.6
2020-05-16,Delaware,284,198,168,86,116,2020,455,1245,0.4,0.7
2020-05-23,Delaware,228,200,170,28,58,2020,455,1245,0.1,0.3
2020-05-30,Delaware,232,201,172,31,60,2020,455,1245,0.2,0.4
2020-06-06,Delaware,186,202,172,0,14,2020,455,1245,0,0.1
2020-06-13,Delaware,206,200,169,6,37,2020,455,1245,0,0.2
2020-06-20,Delaware,165,202,173,0,0,2020,455,1245,0,0
2020-06-27,Delaware,204,203,173,1,31,2020,455,1245,0,0.2
2020-07-04,Delaware,206,206,175,0,31,2020,455,1245,0,0.2
2020-07-11,Delaware,201,206,175,0,26,2020,455,1245,0,0.2
2020-07-18,Delaware,195,204,174,0,21,2020,455,1245,0,0.1
2020-07-25,Delaware,207,201,171,6,36,2020,455,1245,0,0.2
2020-08-01,Delaware,204,204,174,0,30,2020,455,1245,0,0.2
2020-08-08,Delaware,207,200,171,7,36,2020,455,1245,0,0.2
2020-08-15,Delaware,196,202,172,0,24,2020,455,1245,0,0.1
2020-08-22,Delaware,207,202,172,5,35,2020,455,1245,0,0.2
2020-08-29,Delaware,205,202,173,3,32,2020,455,1245,0,0.2
2020-09-05,Delaware,228,201,171,27,57,2020,455,1245,0.1,0.3
2020-09-12,Delaware,212,201,173,11,39,2020,455,1245,0.1,0.2
2020-09-19,Delaware,177,202,172,0,5,2020,455,1245,0,0
2020-09-26,Delaware,216,204,175,12,41,2020,455,1245,0.1,0.2
2020-10-03,Delaware,208,203,173,5,35,2020,455,1245,0,0.2
2020-10-10,Delaware,194,204,175,0,19,2020,455,1245,0,0.1
2020-10-17,Delaware,160,202,173,0,0,2020,455,1245,0,0
2017-01-14,District of Columbia,127,139,117,0,10,2017,689,1314,0,0.1
2017-01-21,District of Columbia,125,140,118,0,7,2017,689,1314,0,0.1
2017-01-28,District of Columbia,119,143,120,0,0,2017,689,1314,0,0
2017-02-04,District of Columbia,128,143,121,0,7,2017,689,1314,0,0.1
2017-02-11,District of Columbia,123,143,120,0,3,2017,689,1314,0,0
2017-02-18,District of Columbia,147,141,119,6,28,2017,689,1314,0,0.2
2017-02-25,District of Columbia,125,142,119,0,6,2017,689,1314,0,0
2017-03-04,District of Columbia,133,140,118,0,15,2017,689,1314,0,0.1
2017-03-11,District of Columbia,136,139,117,0,19,2017,689,1314,0,0.2
2017-03-18,District of Columbia,115,141,118,0,0,2017,689,1314,0,0
2017-03-25,District of Columbia,137,144,121,0,16,2017,689,1314,0,0.1
2017-04-01,District of Columbia,129,141,119,0,10,2017,689,1314,0,0.1
2017-04-08,District of Columbia,119,143,121,0,0,2017,689,1314,0,0
2017-04-15,District of Columbia,123,142,119,0,4,2017,689,1314,0,0
2017-04-22,District of Columbia,134,140,118,0,16,2017,689,1314,0,0.1
2017-04-29,District of Columbia,134,136,114,0,20,2017,689,1314,0,0.2
2017-05-06,District of Columbia,112,134,112,0,0,2017,689,1314,0,0
2017-05-13,District of Columbia,117,131,110,0,7,2017,689,1314,0,0.1
2017-05-20,District of Columbia,127,128,107,0,20,2017,689,1314,0,0.2
2017-05-27,District of Columbia,99,128,107,0,0,2017,689,1314,0,0
2017-06-03,District of Columbia,130,131,109,0,21,2017,689,1314,0,0.2
2017-06-10,District of Columbia,115,134,112,0,3,2017,689,1314,0,0
2017-06-17,District of Columbia,105,135,113,0,0,2017,689,1314,0,0
2017-06-24,District of Columbia,105,136,114,0,0,2017,689,1314,0,0
2017-07-01,District of Columbia,128,134,113,0,15,2017,689,1314,0,0.1
2017-07-08,District of Columbia,111,136,114,0,0,2017,689,1314,0,0
2017-07-15,District of Columbia,120,135,113,0,7,2017,689,1314,0,0.1
2017-07-22,District of Columbia,109,133,111,0,0,2017,689,1314,0,0
2017-07-29,District of Columbia,92,135,113,0,0,2017,689,1314,0,0
2017-08-05,District of Columbia,111,137,115,0,0,2017,689,1314,0,0
2017-08-12,District of Columbia,113,135,113,0,0,2017,689,1314,0,0
2017-08-19,District of Columbia,110,135,112,0,0,2017,689,1314,0,0
2017-08-26,District of Columbia,102,137,114,0,0,2017,689,1314,0,0
2017-09-02,District of Columbia,118,134,112,0,6,2017,689,1314,0,0.1
2017-09-09,District of Columbia,114,135,114,0,0,2017,689,1314,0,0
